"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"AGM00060461","ORAN PORT, AG","2011-07-12","0.00","79","85","75"
"AGM00060461","ORAN PORT, AG","2011-07-13","0.00","79","82",
"AGM00060461","ORAN PORT, AG","2011-07-14","0.00","75","78","72"
"AGM00060461","ORAN PORT, AG","2011-07-15","0.00","77","79","75"
"AGM00060461","ORAN PORT, AG","2011-07-16","0.00","76","78","75"
"AGM00060461","ORAN PORT, AG","2011-07-17","0.00","82","90","74"
"AGM00060461","ORAN PORT, AG","2011-07-20","0.00","76","79","73"
"AGM00060461","ORAN PORT, AG","2011-07-21","0.00","75","77","75"
"AGM00060461","ORAN PORT, AG","2011-07-22","0.00","75","76",
"AGM00060461","ORAN PORT, AG","2011-07-23","0.00","76","77","73"
"AGM00060461","ORAN PORT, AG","2011-07-24","0.00","77","79","75"
"AGM00060461","ORAN PORT, AG","2011-07-25","0.00","75","78","71"
"AGM00060461","ORAN PORT, AG","2011-07-26","0.00","82","87","76"
"AGM00060461","ORAN PORT, AG","2011-07-27","0.00","79","80",
"AGM00060461","ORAN PORT, AG","2011-07-28","0.00","75","76","75"
"AGM00060461","ORAN PORT, AG","2011-07-29","0.00","76","77","74"
"AGM00060461","ORAN PORT, AG","2011-07-30","0.00","76","77","72"
"AGM00060461","ORAN PORT, AG","2011-07-31","0.00","78","81","72"
"AGM00060461","ORAN PORT, AG","2011-08-01","0.00","79","88","72"
"AGM00060461","ORAN PORT, AG","2011-08-02","0.00","78","80",
"AGM00060461","ORAN PORT, AG","2011-08-03","0.00","77","79","74"
"AGM00060461","ORAN PORT, AG","2011-08-04","0.00","78","80","75"
"AGM00060461","ORAN PORT, AG","2011-08-05","0.00","77","78","74"
"AGM00060461","ORAN PORT, AG","2011-08-06","0.00","82","90","75"
"AGM00060461","ORAN PORT, AG","2011-08-07","0.00","82","90","78"
"AGM00060461","ORAN PORT, AG","2011-08-08","0.00","83","90",
"AGM00060461","ORAN PORT, AG","2011-08-09","0.00","78","79",
"AGM00060461","ORAN PORT, AG","2011-08-10","0.00","74","77","73"
"AGM00060461","ORAN PORT, AG","2011-08-11","0.00","72","74","70"
"AGM00060461","ORAN PORT, AG","2011-08-12","0.00","72","76",
"AGM00060461","ORAN PORT, AG","2011-08-13","0.00","76","78","73"
"AGM00060461","ORAN PORT, AG","2011-08-14","0.00","78","81","73"
"AGM00060461","ORAN PORT, AG","2011-08-15","0.00","80","83","76"
"AGM00060461","ORAN PORT, AG","2011-08-16","0.00","78","80","76"
"AGM00060461","ORAN PORT, AG","2011-08-17","0.00","79","86","74"
"AGM00060461","ORAN PORT, AG","2011-08-18","0.00","79","82","77"
"AGM00060461","ORAN PORT, AG","2011-08-19","0.00","79","80","78"
"AGM00060461","ORAN PORT, AG","2011-08-20","0.00","78","79","77"
"AGM00060461","ORAN PORT, AG","2011-08-21","0.00","77","80","75"
"AGM00060461","ORAN PORT, AG","2011-08-22","0.00","79","81","76"
"AGM00060461","ORAN PORT, AG","2011-08-23","0.00","79","83","75"
"AGM00060461","ORAN PORT, AG","2011-08-24","0.00","79","83","77"
"AGM00060461","ORAN PORT, AG","2011-08-25","0.00","81","86","77"
"AGM00060461","ORAN PORT, AG","2011-08-26","0.00","83","88","77"
"AGM00060461","ORAN PORT, AG","2011-08-27","0.00","79","82","77"
"AGM00060461","ORAN PORT, AG","2011-08-28","0.00","78","80","77"
"AGM00060461","ORAN PORT, AG","2011-08-29","0.00","79","81","76"
"AGM00060461","ORAN PORT, AG","2011-08-30","0.00","80","83","76"
"AGM00060461","ORAN PORT, AG","2011-08-31","0.00","81","84","75"
"AGM00060461","ORAN PORT, AG","2011-09-01","0.00","79","82","74"
"AGM00060461","ORAN PORT, AG","2011-09-02","0.00","76","79","73"
"AGM00060461","ORAN PORT, AG","2011-09-03","0.16","74","77","68"
"AGM00060461","ORAN PORT, AG","2011-09-04","0.00","75","79","68"
"AGM00060461","ORAN PORT, AG","2011-09-05","0.00","75","78","68"
"AGM00060461","ORAN PORT, AG","2011-09-06","0.00","76","78","72"
"AGM00060461","ORAN PORT, AG","2011-09-07","0.00","76","77","74"
"AGM00060461","ORAN PORT, AG","2011-09-08","0.00","74","76","70"
"AGM00060461","ORAN PORT, AG","2011-09-09","0.00","75","79","69"
"AGM00060461","ORAN PORT, AG","2011-09-10","0.00","75","77","70"
"AGM00060461","ORAN PORT, AG","2011-09-11","0.00","78","81","70"
"AGM00060461","ORAN PORT, AG","2011-09-12","0.00","76","80","72"
"AGM00060461","ORAN PORT, AG","2011-09-13","0.00","76","77","73"
"AGM00060461","ORAN PORT, AG","2011-09-14","0.00","76","77","73"
"AGM00060461","ORAN PORT, AG","2011-09-15","0.00","75","76","74"
"AGM00060461","ORAN PORT, AG","2011-09-16","0.00","76","78","75"
"AGM00060461","ORAN PORT, AG","2011-09-17","0.00","76","78","75"
"AGM00060461","ORAN PORT, AG","2011-09-18","0.00","79",,"73"
"AGM00060461","ORAN PORT, AG","2011-09-19","0.00","76","78","75"
"AGM00060461","ORAN PORT, AG","2011-09-20","0.00","75","76","73"
"AGM00060461","ORAN PORT, AG","2011-09-21","0.00","74","76","72"
"AGM00060461","ORAN PORT, AG","2011-09-22","0.00","75","79","73"
"AGM00060461","ORAN PORT, AG","2011-09-23","0.00","73","76","70"
"AGM00060461","ORAN PORT, AG","2011-09-24","0.00","74","75","71"
"AGM00060461","ORAN PORT, AG","2011-09-25","0.00","74","76","68"
"AGM00060461","ORAN PORT, AG","2011-09-26","0.00","74","76","73"
"AGM00060461","ORAN PORT, AG","2011-09-27","0.00","73","74",
"AGM00060461","ORAN PORT, AG","2011-09-28","0.00","72","74","72"
"AGM00060461","ORAN PORT, AG","2011-09-29","0.00","72","77","70"
"AGM00060461","ORAN PORT, AG","2011-09-30","0.00","72","74",
"AGM00060461","ORAN PORT, AG","2011-10-01","0.00","73","75","70"
"AGM00060461","ORAN PORT, AG","2011-10-02","0.00","71","74",
"AGM00060461","ORAN PORT, AG","2011-10-03","0.00","72","74","70"
"AGM00060461","ORAN PORT, AG","2011-10-04","0.00","71","74","67"
"AGM00060461","ORAN PORT, AG","2011-10-05","0.00","71","73","67"
"AGM00060461","ORAN PORT, AG","2011-10-06","0.00","72","74","68"
"AGM00060461","ORAN PORT, AG","2011-10-07","0.00","71","73","63"
"AGM00060461","ORAN PORT, AG","2011-10-08","0.00","72","74","68"
"AGM00060461","ORAN PORT, AG","2011-10-09","0.00","70","73","62"
"AGM00060461","ORAN PORT, AG","2011-10-10","0.00","73","79","68"
"AGM00060461","ORAN PORT, AG","2011-10-11","0.00","72","77","69"
"AGM00060461","ORAN PORT, AG","2011-10-12","0.00","72","77","65"
"AGM00060461","ORAN PORT, AG","2011-10-13","0.00","71","73","67"
"AGM00060461","ORAN PORT, AG","2011-10-14","0.00","69","72","64"
"AGM00060461","ORAN PORT, AG","2011-10-15","0.00","72","73","68"
"AGM00060461","ORAN PORT, AG","2011-10-16","0.00","71","72","65"
"AGM00060461","ORAN PORT, AG","2011-10-17","0.00","68",,"63"
"AGM00060461","ORAN PORT, AG","2011-10-18","0.00","68","70","64"
"AGM00060461","ORAN PORT, AG","2011-10-19","0.00","70","72","64"
"AGM00060461","ORAN PORT, AG","2011-10-20","0.00","70","74","64"
"AGM00060461","ORAN PORT, AG","2011-10-21","0.00","69","72","64"
"AGM00060461","ORAN PORT, AG","2011-10-22","0.00","69","71","67"
"AGM00060461","ORAN PORT, AG","2011-10-23","0.00","71","74","66"
"AGM00060461","ORAN PORT, AG","2011-10-24","0.00","75","82","64"
"AGM00060461","ORAN PORT, AG","2011-10-25","0.00","70","72","67"
"AGM00060461","ORAN PORT, AG","2011-10-26","0.00","70","76","62"
"AGM00060461","ORAN PORT, AG","2011-10-27","0.00","69","76","63"
"AGM00060461","ORAN PORT, AG","2011-10-28","0.04","65","68","62"
"AGM00060461","ORAN PORT, AG","2011-10-29","0.31","66","69","62"
"AGM00060461","ORAN PORT, AG","2011-10-30","1.22","70","70","65"
"AGM00060461","ORAN PORT, AG","2011-10-31","0.12","68","72","65"
"AGM00060461","ORAN PORT, AG","2011-11-01","0.00","69","77","63"
"AGM00060461","ORAN PORT, AG","2011-11-02","0.00","69","77","65"
"AGM00060461","ORAN PORT, AG","2011-11-03","0.00","72","80","67"
"AGM00060461","ORAN PORT, AG","2011-11-04","0.00","64","72",
"AGM00060461","ORAN PORT, AG","2011-11-05","0.43","61","67","55"
"AGM00060461","ORAN PORT, AG","2011-11-06","0.00","65","67","62"
"AGM00060461","ORAN PORT, AG","2011-11-07","0.00","62","67","56"
"AGM00060461","ORAN PORT, AG","2011-11-08","0.00","62","68","57"
"AGM00060461","ORAN PORT, AG","2011-11-09","0.00","62","67","55"
"AGM00060461","ORAN PORT, AG","2011-11-10","0.00","61","66","56"
"AGM00060461","ORAN PORT, AG","2011-11-11","0.00","65","72","59"
"AGM00060461","ORAN PORT, AG","2011-11-12","0.00","73","81","65"
"AGM00060461","ORAN PORT, AG","2011-11-13","0.00","73","81","67"
"AGM00060461","ORAN PORT, AG","2011-11-14",,"70","75",
"AGM00060461","ORAN PORT, AG","2011-11-15","0.08","62","65",
"AGM00060461","ORAN PORT, AG","2011-11-16","0.20","63","65","62"
"AGM00060461","ORAN PORT, AG","2011-11-17","0.00","63","66","56"
"AGM00060461","ORAN PORT, AG","2011-11-18","0.00","62","65",
"AGM00060461","ORAN PORT, AG","2011-11-19","0.01","66","73",
"AGM00060461","ORAN PORT, AG","2011-11-20","0.00","68","70","61"
"AGM00060461","ORAN PORT, AG","2011-11-21","0.04","61","64","58"
"AGM00060461","ORAN PORT, AG","2011-11-22","0.35","64","66",
"AGM00060461","ORAN PORT, AG","2011-11-23","0.00","60","65","55"
"AGM00060461","ORAN PORT, AG","2011-11-24","0.00","61","64","55"
"AGM00060461","ORAN PORT, AG","2011-11-25","0.00","63","67","59"
"AGM00060461","ORAN PORT, AG","2011-11-26","0.20","63","65","63"
"AGM00060461","ORAN PORT, AG","2011-11-27","0.00","61","65",
"AGM00060461","ORAN PORT, AG","2011-11-28","1.73","61","62",
"AGM00060461","ORAN PORT, AG","2011-11-29","0.24","61","65","57"
"AGM00060461","ORAN PORT, AG","2011-11-30","0.00","62","66","56"
"AGM00060461","ORAN PORT, AG","2011-12-01","0.00","62","68","59"
"AGM00060461","ORAN PORT, AG","2011-12-02","0.00","62","70","55"
"AGM00060461","ORAN PORT, AG","2011-12-03","0.20","56","61","52"
"AGM00060461","ORAN PORT, AG","2011-12-04","0.00","57","62","50"
"AGM00060461","ORAN PORT, AG","2011-12-05","0.00","59","63","54"
"AGM00060461","ORAN PORT, AG","2011-12-06","0.00","60","66","54"
"AGM00060461","ORAN PORT, AG","2011-12-07","0.00","60","68","53"
"AGM00060461","ORAN PORT, AG","2011-12-08","0.00","58","63",
"AGM00060461","ORAN PORT, AG","2011-12-09","0.00","55","60","49"
"AGM00060461","ORAN PORT, AG","2011-12-10","0.00","61","67","53"
"AGM00060461","ORAN PORT, AG","2011-12-11","0.00","62","69","55"
"AGM00060461","ORAN PORT, AG","2011-12-12","0.00","61","64","57"
"AGM00060461","ORAN PORT, AG","2011-12-13","0.00","61","65",
"AGM00060461","ORAN PORT, AG","2011-12-14","0.00","62","69","55"
"AGM00060461","ORAN PORT, AG","2011-12-15","0.00","63","69","57"
"AGM00060461","ORAN PORT, AG","2011-12-16","0.00","60","66","53"
"AGM00060461","ORAN PORT, AG","2011-12-17",,"63","67","59"
"AGM00060461","ORAN PORT, AG","2011-12-18","0.00","56","59",
"AGM00060461","ORAN PORT, AG","2011-12-19","0.00","56","59",
"AGM00060461","ORAN PORT, AG","2011-12-20","0.00","55","62","45"
"AGM00060461","ORAN PORT, AG","2011-12-21","0.00","57","66","48"
"AGM00060461","ORAN PORT, AG","2011-12-22","0.00","58","68","50"
"AGM00060461","ORAN PORT, AG","2011-12-23","0.00","57","64","51"
"AGM00060461","ORAN PORT, AG","2011-12-24","0.00","56","63","46"
"AGM00060461","ORAN PORT, AG","2011-12-25","0.00","58","63","53"
"AGM00060461","ORAN PORT, AG","2011-12-26","0.00","56","60","51"
"AGM00060461","ORAN PORT, AG","2011-12-27","0.00","54","59","52"
"AGM00060461","ORAN PORT, AG","2011-12-28","0.75","54","60","49"
"AGM00060461","ORAN PORT, AG","2011-12-29","0.12","57","60","51"
"AGM00060461","ORAN PORT, AG","2011-12-30","0.31","55","62","48"
"AGM00060461","ORAN PORT, AG","2011-12-31","0.00","57","64","50"
"AGM00060461","ORAN PORT, AG","2012-01-01","0.00","57","63","51"
"AGM00060461","ORAN PORT, AG","2012-01-02","0.00","59","64","53"
"AGM00060461","ORAN PORT, AG","2012-01-03","0.00","57","61","53"
"AGM00060461","ORAN PORT, AG","2012-01-04","0.00","55","61","49"
"AGM00060461","ORAN PORT, AG","2012-01-05","0.00","55","61","48"
"AGM00060461","ORAN PORT, AG","2012-01-06","0.00","60","64","52"
"AGM00060461","ORAN PORT, AG","2012-01-07","0.00","58","64","53"
"AGM00060461","ORAN PORT, AG","2012-01-08","0.00","55","63","50"
"AGM00060461","ORAN PORT, AG","2012-01-09","0.00","54","60","47"
"AGM00060461","ORAN PORT, AG","2012-01-10","0.00","54","62",
"AGM00060461","ORAN PORT, AG","2012-01-11","0.00","56","61",
"AGM00060461","ORAN PORT, AG","2012-01-12","0.00","55","64","48"
"AGM00060461","ORAN PORT, AG","2012-01-13","0.00","55","60","49"
"AGM00060461","ORAN PORT, AG","2012-01-14","0.00","56","67","49"
"AGM00060461","ORAN PORT, AG","2012-01-15","0.00","57","61","53"
"AGM00060461","ORAN PORT, AG","2012-01-16","0.20","54","59","51"
"AGM00060461","ORAN PORT, AG","2012-01-17","1.18","53","59","47"
"AGM00060461","ORAN PORT, AG","2012-01-18","0.00","58","59",
"AGM00060461","ORAN PORT, AG","2012-01-19","0.00","55","60","48"
"AGM00060461","ORAN PORT, AG","2012-01-20","0.00","54","61","46"
"AGM00060461","ORAN PORT, AG","2012-01-21","0.00","51","57","45"
"AGM00060461","ORAN PORT, AG","2012-01-22","0.00","52","57","46"
"AGM00060461","ORAN PORT, AG","2012-01-23","0.00","53","59","46"
"AGM00060461","ORAN PORT, AG","2012-01-24","0.00","55","63","45"
"AGM00060461","ORAN PORT, AG","2012-01-25","0.00","54","58",
"AGM00060461","ORAN PORT, AG","2012-01-26","0.00","56","60","52"
"AGM00060461","ORAN PORT, AG","2012-01-27","0.00","55","59","48"
"AGM00060461","ORAN PORT, AG","2012-01-28","0.00","54","58","51"
"AGM00060461","ORAN PORT, AG","2012-01-29","0.51","54","57","53"
"AGM00060461","ORAN PORT, AG","2012-01-30","0.08","52",,"52"
"AGM00060461","ORAN PORT, AG","2012-01-31","0.00","51","58","43"
"AGM00060461","ORAN PORT, AG","2012-02-01","0.00","57","69","47"
"AGM00060461","ORAN PORT, AG","2012-02-02","0.00","54","57",
"AGM00060461","ORAN PORT, AG","2012-02-03","1.30","45",,
"AGM00060461","ORAN PORT, AG","2012-02-04","0.00","45","47","45"
"AGM00060461","ORAN PORT, AG","2012-02-05","0.04","49","53","46"
"AGM00060461","ORAN PORT, AG","2012-02-06","0.03","57","61","40"
"AGM00060461","ORAN PORT, AG","2012-02-07","0.00","58","61",
"AGM00060461","ORAN PORT, AG","2012-02-08","0.02","50","52",
"AGM00060461","ORAN PORT, AG","2012-02-09","0.00","49","53",
"AGM00060461","ORAN PORT, AG","2012-02-10","0.00","51","55","45"
"AGM00060461","ORAN PORT, AG","2012-02-11","0.00","52","55","47"
"AGM00060461","ORAN PORT, AG","2012-02-12","0.02","49","54","46"
"AGM00060461","ORAN PORT, AG","2012-02-13","0.00","47","52","39"
"AGM00060461","ORAN PORT, AG","2012-02-14","0.00","50","56","40"
"AGM00060461","ORAN PORT, AG","2012-02-15","0.12","50","55","43"
"AGM00060461","ORAN PORT, AG","2012-02-16","0.00","51","56","42"
"AGM00060461","ORAN PORT, AG","2012-02-17","0.00","54",,
"AGM00060461","ORAN PORT, AG","2012-02-18","0.00","54","58","50"
"AGM00060461","ORAN PORT, AG","2012-02-19","0.00","52","57","49"
"AGM00060461","ORAN PORT, AG","2012-02-20","0.00","54",,"47"
"AGM00060461","ORAN PORT, AG","2012-02-21","0.00","53","58","49"
"AGM00060461","ORAN PORT, AG","2012-02-22","0.00","51","57","45"
"AGM00060461","ORAN PORT, AG","2012-02-23","0.02","53",,"44"
"AGM00060461","ORAN PORT, AG","2012-02-24","0.00","56","61","49"
"AGM00060461","ORAN PORT, AG","2012-02-25","0.00","56","60","49"
"AGM00060461","ORAN PORT, AG","2012-02-26","0.00","64","69","55"
"AGM00060461","ORAN PORT, AG","2012-02-27","0.00","59","65","53"
"AGM00060461","ORAN PORT, AG","2012-02-28","0.00","56","60","52"
"AGM00060461","ORAN PORT, AG","2012-02-29","0.00","58","59","55"
"AGM00060461","ORAN PORT, AG","2012-03-01","0.00","56","62","50"
"AGM00060461","ORAN PORT, AG","2012-03-02","0.00","58","60","55"
"AGM00060461","ORAN PORT, AG","2012-03-03","0.00","58","63","50"
"AGM00060461","ORAN PORT, AG","2012-03-04","0.00","59","65","51"
"AGM00060461","ORAN PORT, AG","2012-03-05","0.00","60","65","57"
"AGM00060461","ORAN PORT, AG","2012-03-06","0.00","58","61","56"
"AGM00060461","ORAN PORT, AG","2012-03-07","0.00","55","58","51"
"AGM00060461","ORAN PORT, AG","2012-03-08","0.00","57","63","49"
"AGM00060461","ORAN PORT, AG","2012-03-09","0.00","54","59","52"
"AGM00060461","ORAN PORT, AG","2012-03-10","0.16","55","59","51"
"AGM00060461","ORAN PORT, AG","2012-03-11","0.04","55","60","45"
"AGM00060461","ORAN PORT, AG","2012-03-12","0.00","57","63","48"
"AGM00060461","ORAN PORT, AG","2012-03-13","0.00","59","66","53"
"AGM00060461","ORAN PORT, AG","2012-03-14","0.00","60","66","53"
"AGM00060461","ORAN PORT, AG","2012-03-15","0.00","58","62","54"
"AGM00060461","ORAN PORT, AG","2012-03-16","0.00","60","61",
"AGM00060461","ORAN PORT, AG","2012-03-17","0.00","61","65","53"
"AGM00060461","ORAN PORT, AG","2012-03-18","0.00","63","70","56"
"AGM00060461","ORAN PORT, AG","2012-03-19","0.00","60","64","56"
"AGM00060461","ORAN PORT, AG","2012-03-20","0.00","58","63",
"AGM00060461","ORAN PORT, AG","2012-03-21","0.00","57","60","53"
"AGM00060461","ORAN PORT, AG","2012-03-22","0.00","59","62","54"
"AGM00060461","ORAN PORT, AG","2012-03-23","0.00","61","69","56"
"AGM00060461","ORAN PORT, AG","2012-03-24","0.00","58","60",
"AGM00060461","ORAN PORT, AG","2012-03-25","0.01","59","59","57"
"AGM00060461","ORAN PORT, AG","2012-03-26","0.03","58","60","57"
"AGM00060461","ORAN PORT, AG","2012-03-27","0.75","60","60","59"
"AGM00060461","ORAN PORT, AG","2012-03-28","0.00","60","62","59"
"AGM00060461","ORAN PORT, AG","2012-03-29","0.00","60","60","59"
"AGM00060461","ORAN PORT, AG","2012-03-30","0.00","61","64","58"
"AGM00060461","ORAN PORT, AG","2012-03-31","0.00","62","65","59"
"AGM00060461","ORAN PORT, AG","2012-04-01","0.00","63","66","58"
"AGM00060461","ORAN PORT, AG","2012-04-02","0.00","61","65","59"
"AGM00060461","ORAN PORT, AG","2012-04-03","0.01","62","68","55"
"AGM00060461","ORAN PORT, AG","2012-04-04","0.00","63","67","56"
"AGM00060461","ORAN PORT, AG","2012-04-05","0.00","59","63",
"AGM00060461","ORAN PORT, AG","2012-04-06","0.16","59","63","53"
"AGM00060461","ORAN PORT, AG","2012-04-07","0.00","60","67","53"
"AGM00060461","ORAN PORT, AG","2012-04-08","0.00","61","65","53"
"AGM00060461","ORAN PORT, AG","2012-04-09","0.00","64","69","56"
"AGM00060461","ORAN PORT, AG","2012-04-10","0.00","69","74","63"
"AGM00060461","ORAN PORT, AG","2012-04-11","0.00","65","69","60"
"AGM00060461","ORAN PORT, AG","2012-04-12","0.00","59","62","58"
"AGM00060461","ORAN PORT, AG","2012-04-13","0.28","60","62",
"AGM00060461","ORAN PORT, AG","2012-04-14","0.24","63","66",
"AGM00060461","ORAN PORT, AG","2012-04-15","0.02","58",,
"AGM00060461","ORAN PORT, AG","2012-04-16","0.16","60","62","58"
"AGM00060461","ORAN PORT, AG","2012-04-17","0.00","60","67","54"
"AGM00060461","ORAN PORT, AG","2012-04-18","0.00","66","69","56"
"AGM00060461","ORAN PORT, AG","2012-04-19","0.00","62","65","59"
"AGM00060461","ORAN PORT, AG","2012-04-20","0.00","65","71","61"
"AGM00060461","ORAN PORT, AG","2012-04-21","0.00","67","71",
"AGM00060461","ORAN PORT, AG","2012-04-22","0.00","70","75","67"
"AGM00060461","ORAN PORT, AG","2012-04-23","0.00","67","71",
"AGM00060461","ORAN PORT, AG","2012-04-24","0.00","67","71","62"
"AGM00060461","ORAN PORT, AG","2012-04-25","0.00","65","69","58"
"AGM00060461","ORAN PORT, AG","2012-04-26","0.00","65","68","57"
"AGM00060461","ORAN PORT, AG","2012-04-27","0.00","67","71","61"
"AGM00060461","ORAN PORT, AG","2012-04-28","0.00","63","69",
"AGM00060461","ORAN PORT, AG","2012-04-29","0.01","62","68","54"
"AGM00060461","ORAN PORT, AG","2012-04-30","0.02","62","66","56"
"AGM00060461","ORAN PORT, AG","2012-05-01","0.00","62","65","55"
"AGM00060461","ORAN PORT, AG","2012-05-02","0.00","63","65",
"AGM00060461","ORAN PORT, AG","2012-05-03","0.00","65","68","57"
"AGM00060461","ORAN PORT, AG","2012-05-04","0.00","67","71","60"
"AGM00060461","ORAN PORT, AG","2012-05-05","0.00","67","72","60"
"AGM00060461","ORAN PORT, AG","2012-05-06","0.02","68","71","63"
"AGM00060461","ORAN PORT, AG","2012-05-07","0.00","66",,"56"
"AGM00060461","ORAN PORT, AG","2012-05-08","0.00","69","71",
"AGM00060461","ORAN PORT, AG","2012-05-09","0.00","70","76","63"
"AGM00060461","ORAN PORT, AG","2012-05-10","0.00","67",,"63"
"AGM00060461","ORAN PORT, AG","2012-05-11","0.00","66","68","64"
"AGM00060461","ORAN PORT, AG","2012-05-12","0.00","67","70","61"
"AGM00060461","ORAN PORT, AG","2012-05-13","0.00","67","70","60"
"AGM00060461","ORAN PORT, AG","2012-05-14","0.00","71","74","66"
"AGM00060461","ORAN PORT, AG","2012-05-15","0.00","69","71","65"
"AGM00060461","ORAN PORT, AG","2012-05-16","0.00","69","70","65"
"AGM00060461","ORAN PORT, AG","2012-05-17","0.00","68","70","65"
"AGM00060461","ORAN PORT, AG","2012-05-18","0.00","69","72","65"
"AGM00060461","ORAN PORT, AG","2012-05-19","0.00","71","74","66"
"AGM00060461","ORAN PORT, AG","2012-05-20","0.00","67","69","64"
"AGM00060461","ORAN PORT, AG","2012-05-21","0.00","66","70","61"
"AGM00060461","ORAN PORT, AG","2012-05-22","0.00","67","70","59"
"AGM00060461","ORAN PORT, AG","2012-05-23","0.00","69","72","60"
"AGM00060461","ORAN PORT, AG","2012-05-24","0.00","71","76","68"
"AGM00060461","ORAN PORT, AG","2012-05-25","0.00","70","72","67"
"AGM00060461","ORAN PORT, AG","2012-05-26","0.00","69","71","65"
"AGM00060461","ORAN PORT, AG","2012-05-27","0.00","71","74","65"
"AGM00060461","ORAN PORT, AG","2012-05-28","0.00","69","71","66"
